Customer_ID,Recency,Frequency,MonetaryValue,Country
16507,572,1,144.15,United_Kingdom
16509,297,1,363.70000000000005,United_Kingdom
16510,372,6,1867.15,United_Kingdom
16511,22,6,1640.92,United_Kingdom
16513,5,4,692.74,United_Kingdom
16515,52,10,3138.15,United_Kingdom
16516,30,1,86.1,United_Kingdom
16517,277,1,130.65,United_Kingdom
16518,61,4,819.99,United_Kingdom
16519,25,4,497.83,United_Kingdom
16520,186,6,2343.25,United_Kingdom
16521,415,3,1032.66,United_Kingdom
16522,436,2,352.36,United_Kingdom
16524,446,2,190.39,United_Kingdom
16526,172,2,509.76,United_Kingdom
16527,81,2,1007.09,United_Kingdom
16528,4,1,234.93,United_Kingdom
16529,190,4,1550.13,United_Kingdom
16531,22,11,2288.43,United_Kingdom
16533,19,3,1008.74,United_Kingdom
16535,5,2,926.92,United_Kingdom
16536,110,1,520.77,United_Kingdom
16538,541,3,371.76,United_Kingdom
16539,3,10,3600.21,United_Kingdom
16540,414,1,166.70000000000002,United_Kingdom
16542,54,2,136.57,United_Kingdom
16543,592,1,147.54,United_Kingdom
16544,520,1,97.8,United_Kingdom
16545,165,2,689.8199999999999,United_Kingdom
16546,291,5,5606.47,United_Kingdom
16547,546,1,96.16,United_Kingdom
16548,599,1,23.8,United_Kingdom
16550,109,18,8280.59,United_Kingdom
16551,96,7,1904.32,United_Kingdom
16552,243,2,439.62,United_Kingdom
16554,42,8,2468.68,United_Kingdom
16555,35,6,1897.98,United_Kingdom
16556,67,17,7093.7,United_Kingdom
16557,24,2,263.25,United_Kingdom
16559,397,1,155.70000000000002,United_Kingdom
16560,27,8,2829.34,United_Kingdom
16561,6,2,480.82,United_Kingdom
16562,477,1,208.06,United_Kingdom
16563,54,6,3345.74,United_Kingdom
16564,569,1,48.2,United_Kingdom
16565,364,4,678.15,United_Kingdom
16566,15,5,527.96,United_Kingdom
16567,194,2,707.05,United_Kingdom
16568,428,2,781.2,United_Kingdom
16569,3,5,1328.3300000000002,United_Kingdom
16570,15,20,7298.01,United_Kingdom
16571,27,10,3938.61,United_Kingdom
16572,127,3,956.5,United_Kingdom
16573,85,2,645.91,United_Kingdom
16574,71,3,1231.28,United_Kingdom
16576,420,2,476.07,United_Kingdom
16579,426,1,264.45,United_Kingdom
16581,183,1,95.34,United_Kingdom
16582,113,1,313.62,United_Kingdom
16583,374,2,531.4,United_Kingdom
16584,80,5,3163.67,United_Kingdom
16585,594,2,302.94,United_Kingdom
16586,249,3,1431.28,United_Kingdom
16587,232,1,214.95,United_Kingdom
16588,386,4,1308.08,United_Kingdom
16589,71,4,576.96,United_Kingdom
16590,401,2,605.9,United_Kingdom
16591,69,1,213.5,United_Kingdom
16593,51,7,902.61,United_Kingdom
16594,75,1,179.53,United_Kingdom
16595,61,5,1591.39,United_Kingdom
16596,16,4,511.53000000000003,United_Kingdom
16597,4,1,90.04,United_Kingdom
16598,286,1,135.15,United_Kingdom
16599,386,1,144.60000000000002,United_Kingdom
16600,4,13,1797.55,United_Kingdom
16601,41,2,550.43,United_Kingdom
16602,36,2,727.9300000000001,United_Kingdom
16603,75,2,472.07,United_Kingdom
16604,563,2,264.75,United_Kingdom
16606,404,2,321.3,United_Kingdom
16608,454,2,1131.17,United_Kingdom
16609,15,7,4881.93,United_Kingdom
16610,219,1,36.36,United_Kingdom
16611,186,6,1595.13,United_Kingdom
16612,33,9,2753.03,United_Kingdom
16613,70,1,566.19,United_Kingdom
16614,183,3,1146.79,United_Kingdom
16616,15,2,500.42,United_Kingdom
16617,236,1,98.75,United_Kingdom
16618,31,5,2612.19,United_Kingdom
16619,264,4,1721.38,United_Kingdom
16620,4,6,1423.25,United_Kingdom
16621,52,4,781.6800000000001,United_Kingdom
16622,544,1,225.4,United_Kingdom
16623,246,4,856.5400000000001,United_Kingdom
16624,81,2,728.5,United_Kingdom
16625,275,5,1380.58,United_Kingdom
16626,1,17,4305.68,United_Kingdom
16627,79,1,307.2,United_Kingdom
16628,30,7,2225.7000000000003,United_Kingdom
16629,74,2,367.18,United_Kingdom
16630,407,1,60.0,United_Kingdom
16631,482,7,1539.42,United_Kingdom
16632,486,2,320.9,United_Kingdom
16633,17,6,2807.5,United_Kingdom
16634,223,6,1651.56,United_Kingdom
16635,407,1,473.0,United_Kingdom
16636,438,4,3297.34,United_Kingdom
16637,32,4,1095.49,United_Kingdom
16638,23,15,2075.14,United_Kingdom
16639,31,4,1554.5800000000002,United_Kingdom
16640,398,1,179.4,United_Kingdom
16641,106,2,475.6,United_Kingdom
16642,5,3,1020.39,United_Kingdom
16643,246,2,905.26,United_Kingdom
16644,178,2,812.78,United_Kingdom
16646,449,1,588.8,United_Kingdom
16647,170,4,486.22,United_Kingdom
16648,43,3,672.8,United_Kingdom
16649,520,1,235.03,United_Kingdom
16650,72,7,1864.51,United_Kingdom
16651,587,1,136.2,United_Kingdom
16653,16,2,1119.78,United_Kingdom
16654,141,8,1663.32,United_Kingdom
16655,18,13,6251.61,United_Kingdom
16657,10,4,903.49,United_Kingdom
16658,368,5,733.52,United_Kingdom
16659,189,1,39.12,United_Kingdom
16660,16,6,1315.25,United_Kingdom
16661,540,4,880.28,United_Kingdom
16662,394,1,75.5,United_Kingdom
16664,569,1,109.2,United_Kingdom
16665,362,1,135.4,United_Kingdom
16666,19,2,111.41,United_Kingdom
16667,68,2,496.5,United_Kingdom
16668,15,13,862.42,United_Kingdom
16669,24,2,1232.5,United_Kingdom
16670,30,19,7019.31,United_Kingdom
16671,36,2,1159.35,United_Kingdom
16672,2,20,8134.9400000000005,United_Kingdom
16674,55,2,306.92,United_Kingdom
16675,442,2,562.76,United_Kingdom
16676,34,6,2227.25,United_Kingdom
16677,411,2,844.92,United_Kingdom
16678,3,12,3049.6,United_Kingdom
16679,366,3,747.4,United_Kingdom
16680,43,3,821.45,United_Kingdom
16681,73,7,1921.8400000000001,United_Kingdom
16682,5,5,1028.0,United_Kingdom
16683,534,1,278.40000000000003,United_Kingdom
16685,61,2,301.4,United_Kingdom
16686,47,16,4578.64,United_Kingdom
16687,391,1,157.63,United_Kingdom
16688,1,4,1190.3600000000001,United_Kingdom
16689,76,2,351.8,United_Kingdom
16690,72,4,353.03000000000003,United_Kingdom
16691,418,2,73.18,United_Kingdom
16692,256,2,1126.0,United_Kingdom
16693,69,5,1124.8,United_Kingdom
16695,562,2,187.29999999999998,United_Kingdom
16696,135,4,657.9,United_Kingdom
16697,241,1,98.0,United_Kingdom
16698,227,2,1998.0,United_Kingdom
16699,380,6,969.55,United_Kingdom
16702,415,4,991.38,United_Kingdom
16704,618,2,597.56,United_Kingdom
16706,37,3,444.86,United_Kingdom
16707,400,4,534.19,United_Kingdom
16708,46,1,641.63,United_Kingdom
16711,3,8,2268.03,United_Kingdom
16712,9,13,4228.24,United_Kingdom
16714,317,3,1454.8,United_Kingdom
16715,78,2,518.24,United_Kingdom
16716,267,3,2149.6800000000003,United_Kingdom
16717,24,14,5907.9800000000005,United_Kingdom
16718,369,5,3411.13,United_Kingdom
16719,15,14,3044.31,United_Kingdom
16720,26,3,506.94,United_Kingdom
16721,262,1,261.77,United_Kingdom
16723,91,4,1174.06,United_Kingdom
16724,405,1,131.0,United_Kingdom
16725,302,13,1620.82,United_Kingdom
16726,26,7,1962.4,United_Kingdom
16727,364,4,1243.24,United_Kingdom
16728,46,4,950.18,United_Kingdom
16730,52,3,673.01,United_Kingdom
16732,32,4,4281.62,United_Kingdom
16733,530,1,204.18,United_Kingdom
16734,52,3,594.41,United_Kingdom
16735,79,14,5013.6900000000005,United_Kingdom
16736,506,5,2492.41,United_Kingdom
16737,53,2,835.2,United_Kingdom
16739,177,2,750.88,United_Kingdom
16740,395,1,221.91,United_Kingdom
16742,493,13,1037.5,United_Kingdom
16743,29,14,4204.51,United_Kingdom
16744,11,7,1145.59,United_Kingdom
16745,87,17,7002.4,United_Kingdom
16747,38,2,836.0600000000001,United_Kingdom
16748,18,14,2757.48,United_Kingdom
16749,591,2,2586.84,United_Kingdom
16750,45,5,532.93,United_Kingdom
16751,31,1,1764.72,United_Kingdom
16752,373,1,389.8,United_Kingdom
16753,58,1,199.48,United_Kingdom
16755,114,7,2431.81,United_Kingdom
16756,215,7,1051.22,United_Kingdom
16757,319,2,270.48,United_Kingdom
16758,65,1,369.34000000000003,United_Kingdom
16759,8,3,758.49,United_Kingdom
16760,430,1,210.3,United_Kingdom
16761,97,1,316.62,United_Kingdom
16762,20,3,1340.03,United_Kingdom
16763,199,2,881.9,United_Kingdom
16764,4,13,2481.69,United_Kingdom
16765,294,2,346.6,United_Kingdom
16766,273,2,1145.6,United_Kingdom
16767,31,15,7951.82,United_Kingdom
16768,48,9,1598.02,United_Kingdom
16769,260,4,1013.25,United_Kingdom
16770,58,9,1566.64,United_Kingdom
16771,33,9,2848.43,United_Kingdom
16772,423,3,3334.5,United_Kingdom
16773,57,3,274.79,United_Kingdom
16774,68,8,1464.0,United_Kingdom
16775,10,16,2900.32,United_Kingdom
16776,60,2,619.66,United_Kingdom
16777,80,5,1187.96,United_Kingdom
16778,74,2,245.94,United_Kingdom
16780,100,3,572.7,United_Kingdom
16781,372,2,837.85,United_Kingdom
16783,437,1,346.35,United_Kingdom
16784,20,5,796.23,United_Kingdom
16785,410,1,518.18,United_Kingdom
16786,394,1,51.84,United_Kingdom
16787,398,4,838.87,United_Kingdom
16788,123,5,1483.34,United_Kingdom
16789,8,1,80.80000000000001,United_Kingdom
16790,4,6,1459.94,United_Kingdom
16791,29,15,3452.42,United_Kingdom
16792,282,5,553.12,United_Kingdom
16793,57,1,243.84,United_Kingdom
16794,1,15,2011.33,United_Kingdom
16795,365,3,2231.35,United_Kingdom
16796,89,1,282.92,United_Kingdom
16797,393,5,1616.6,United_Kingdom
16798,554,3,504.65999999999997,United_Kingdom
16799,432,2,445.19,United_Kingdom
16800,11,1,1146.49,United_Kingdom
16801,163,4,1341.93,United_Kingdom
16803,65,1,332.3,United_Kingdom
16804,23,3,432.5,United_Kingdom
16805,174,4,871.13,United_Kingdom
16806,103,4,755.79,United_Kingdom
16807,143,6,2008.58,United_Kingdom
16808,99,2,283.38,United_Kingdom
16809,23,9,1510.6200000000001,United_Kingdom
16810,192,2,842.04,United_Kingdom
16811,5,2,547.07,United_Kingdom
16812,361,4,2203.9,United_Kingdom
16813,8,10,1403.21,United_Kingdom
16815,454,2,389.97,United_Kingdom
16816,103,4,397.74,United_Kingdom
16817,3,12,2742.46,United_Kingdom
16818,11,11,3158.9100000000003,United_Kingdom
16819,465,2,182.59,United_Kingdom
16820,96,1,497.61,United_Kingdom
16821,382,1,113.35,United_Kingdom
16823,227,7,2178.63,United_Kingdom
16824,16,3,686.24,United_Kingdom
16825,39,5,1719.73,United_Kingdom
16826,51,1,341.7,United_Kingdom
16827,393,5,369.33,United_Kingdom
16828,112,1,113.5,United_Kingdom
16829,157,2,513.32,United_Kingdom
16830,39,4,981.2,United_Kingdom
16831,565,1,81.6,United_Kingdom
16832,184,5,401.26,United_Kingdom
16833,1,6,2279.14,United_Kingdom
16834,228,2,701.2,United_Kingdom
16835,128,6,1287.41,United_Kingdom
16836,40,4,782.37,United_Kingdom
16837,31,11,3078.19,United_Kingdom
16838,197,4,979.43,United_Kingdom
16840,603,2,90.8,United_Kingdom
16841,37,12,3567.28,United_Kingdom
16842,101,3,1264.19,United_Kingdom
16844,563,2,440.84000000000003,United_Kingdom
16845,618,1,253.88,United_Kingdom
16846,50,3,797.41,United_Kingdom
16847,43,2,614.89,United_Kingdom
16848,53,4,1411.62,United_Kingdom
16849,187,1,94.12,United_Kingdom
16850,334,1,304.21000000000004,United_Kingdom
16851,4,3,342.45,United_Kingdom
16852,10,2,88.36,United_Kingdom
16854,417,2,980.11,United_Kingdom
16855,24,2,280.7,United_Kingdom
16856,15,3,313.49,United_Kingdom
16857,443,1,148.5,United_Kingdom
16858,369,10,4348.56,United_Kingdom
16859,145,7,1825.81,United_Kingdom
16860,453,3,951.12,United_Kingdom
16861,60,5,856.29,United_Kingdom
16862,547,4,492.08,United_Kingdom
16863,31,3,892.32,United_Kingdom
16864,434,2,373.85,United_Kingdom
16865,402,1,130.95,United_Kingdom
16866,141,3,207.74,United_Kingdom
16868,394,3,267.65,United_Kingdom
16869,23,4,765.63,United_Kingdom
16870,469,1,450.16,United_Kingdom
16871,22,6,2457.78,United_Kingdom
16872,77,6,1154.33,United_Kingdom
16874,379,1,207.54000000000002,United_Kingdom
16875,67,11,3634.33,United_Kingdom
16876,404,1,128.51,United_Kingdom
16877,12,6,814.69,United_Kingdom
16878,84,1,13.3,United_Kingdom
16880,31,8,1825.41,United_Kingdom
16881,67,1,432.0,United_Kingdom
16882,67,3,678.02,United_Kingdom
16883,187,19,2173.09,United_Kingdom
16884,38,4,898.82,United_Kingdom
16885,15,4,580.74,United_Kingdom
16886,456,1,134.0,United_Kingdom
16887,35,3,478.32,United_Kingdom
16888,401,3,337.78000000000003,United_Kingdom
16889,195,6,2386.2,United_Kingdom
16890,565,2,219.41000000000003,United_Kingdom
16891,2,11,1799.8,United_Kingdom
16892,1,7,713.05,United_Kingdom
16893,367,2,313.95,United_Kingdom
16894,502,3,911.9,United_Kingdom
16895,65,5,905.1700000000001,United_Kingdom
16896,555,1,47.8,United_Kingdom
16897,299,2,250.8,United_Kingdom
16898,26,5,954.39,United_Kingdom
16899,8,8,1572.93,United_Kingdom
16900,17,3,782.51,United_Kingdom
16902,116,1,1706.88,United_Kingdom
16903,29,3,1020.33,United_Kingdom
16904,4,20,4671.31,United_Kingdom
16905,5,17,4369.15,United_Kingdom
16906,82,7,1258.36,United_Kingdom
16907,29,9,1654.53,United_Kingdom
16909,72,1,353.64,United_Kingdom
16910,4,8,1427.23,United_Kingdom
16912,29,15,4328.31,United_Kingdom
16913,290,3,350.57,United_Kingdom
16914,36,1,208.46,United_Kingdom
16915,9,10,959.48,United_Kingdom
16916,24,4,1046.15,United_Kingdom
16917,277,2,1835.33,United_Kingdom
16918,63,15,2710.96,United_Kingdom
16920,411,1,321.75,United_Kingdom
16921,61,3,238.59,United_Kingdom
16922,573,1,574.9300000000001,United_Kingdom
16924,21,3,700.36,United_Kingdom
16925,540,1,122.25,United_Kingdom
16926,371,5,1393.9,United_Kingdom
16927,116,3,543.05,United_Kingdom
16929,4,7,1020.85,United_Kingdom
16930,26,3,333.98,United_Kingdom
16932,53,3,329.32,United_Kingdom
16933,1,8,2386.7,United_Kingdom
16934,55,5,1698.14,United_Kingdom
16935,382,3,474.37,United_Kingdom
16936,26,2,445.07,United_Kingdom
16937,499,1,174.25,United_Kingdom
16938,9,9,6082.91,United_Kingdom
16939,489,3,368.5,United_Kingdom
16940,52,8,5338.02,United_Kingdom
16941,612,1,33.0,United_Kingdom
16942,13,9,1809.89,United_Kingdom
16943,212,3,816.73,United_Kingdom
16944,610,1,101.36,United_Kingdom
16946,383,5,826.24,United_Kingdom
16947,236,4,899.01,United_Kingdom
16948,139,7,705.27,United_Kingdom
16949,4,6,1227.47,United_Kingdom
16950,57,10,3264.75,United_Kingdom
16951,135,3,1252.55,United_Kingdom
16952,109,5,630.34,United_Kingdom
16954,1,20,5829.43,United_Kingdom
16955,185,6,1223.67,United_Kingdom
16956,18,1,308.74,United_Kingdom
16957,239,2,401.04,United_Kingdom
16958,435,1,738.1700000000001,United_Kingdom
16959,87,1,87.35000000000001,United_Kingdom
16960,39,8,1906.15,United_Kingdom
16961,116,3,770.86,United_Kingdom
16962,410,1,239.64,United_Kingdom
16963,187,1,110.55000000000001,United_Kingdom
16965,227,1,133.25,United_Kingdom
16966,8,7,2154.97,United_Kingdom
16967,189,1,298.32,United_Kingdom
16968,4,2,423.63,United_Kingdom
16969,39,3,617.71,United_Kingdom
16971,38,1,326.11,United_Kingdom
16972,383,2,747.65,United_Kingdom
16973,386,1,127.0,United_Kingdom
16974,523,2,115.60000000000001,United_Kingdom
16975,423,2,851.72,United_Kingdom
16976,267,1,251.51999999999998,United_Kingdom
16977,395,4,384.4,United_Kingdom
16978,78,3,666.93,United_Kingdom
16979,4,9,2617.41,United_Kingdom
16980,255,3,1449.09,United_Kingdom
16982,61,1,384.06,United_Kingdom
16983,13,11,3301.27,United_Kingdom
16986,30,10,2387.85,United_Kingdom
16987,3,11,2264.78,United_Kingdom
16988,5,2,363.17,United_Kingdom
16989,7,6,1133.25,United_Kingdom
16991,421,1,684.4300000000001,United_Kingdom
16992,11,13,5038.49,United_Kingdom
16993,464,2,1387.55,United_Kingdom
16996,30,9,1949.46,United_Kingdom
16997,288,3,565.5,United_Kingdom
16998,150,5,402.0,United_Kingdom
16999,23,2,484.82,United_Kingdom
17000,396,2,385.59000000000003,United_Kingdom
17001,1,19,5731.5,United_Kingdom
17002,86,7,2500.75,United_Kingdom
17003,402,4,661.91,United_Kingdom
17004,46,4,2425.16,United_Kingdom
17005,471,2,742.36,United_Kingdom
17006,5,8,1520.6100000000001,United_Kingdom
17007,51,7,1030.8,United_Kingdom
17008,429,1,81.36,United_Kingdom
17009,551,1,234.10999999999999,United_Kingdom
17010,18,1,195.36,United_Kingdom
17011,30,3,605.1,United_Kingdom
17014,8,3,585.91,United_Kingdom
17015,29,3,1732.2,United_Kingdom
17016,577,1,502.75,United_Kingdom
17018,41,6,2126.3,United_Kingdom
17019,11,11,3379.0,United_Kingdom
17020,542,2,925.72,United_Kingdom
17021,442,6,815.95,United_Kingdom
17022,31,2,239.2,United_Kingdom
17023,417,3,741.08,United_Kingdom
17024,45,3,95.85,United_Kingdom
17025,61,5,1367.54,United_Kingdom
17026,185,3,208.98000000000002,United_Kingdom
17027,79,9,1233.51,United_Kingdom
17028,581,3,1403.13,United_Kingdom
17029,437,3,431.3,United_Kingdom
17030,64,1,133.47,United_Kingdom
17031,12,5,2034.55,United_Kingdom
17032,603,5,2457.57,United_Kingdom
17033,86,4,1116.1,United_Kingdom
17034,16,5,1268.92,United_Kingdom
17035,246,4,535.64,United_Kingdom
17036,383,1,171.8,United_Kingdom
17037,88,1,1246.52,United_Kingdom
17038,30,2,728.17,United_Kingdom
17039,604,1,1435.3899999999999,United_Kingdom
17040,138,2,452.75,United_Kingdom
17041,27,6,1463.48,United_Kingdom
17042,3,5,1005.38,United_Kingdom
17043,32,8,2274.43,United_Kingdom
17045,113,5,805.6800000000001,United_Kingdom
17046,157,5,1891.07,United_Kingdom
17047,85,6,2079.9900000000002,United_Kingdom
17048,118,7,1715.23,United_Kingdom
17050,96,10,3771.16,United_Kingdom
17051,194,4,621.02,United_Kingdom
17052,28,1,390.66,United_Kingdom
17053,131,1,463.08,United_Kingdom
17054,28,5,1226.3,United_Kingdom
17055,446,1,239.55,United_Kingdom
17057,596,1,271.65999999999997,United_Kingdom
17058,82,3,1169.39,United_Kingdom
17059,30,9,4679.12,United_Kingdom
17060,266,1,234.24,United_Kingdom
17061,74,11,4778.7300000000005,United_Kingdom
17062,314,6,1145.41,United_Kingdom
17063,21,12,2987.43,United_Kingdom
17064,59,3,849.45,United_Kingdom
17069,28,14,4960.49,United_Kingdom
17070,114,2,426.37,United_Kingdom
17071,28,13,3482.35,United_Kingdom
17073,18,4,1386.26,United_Kingdom
17074,563,1,191.25,United_Kingdom
17075,18,10,1939.8,United_Kingdom
17076,36,6,1182.0,United_Kingdom
17077,578,1,306.0,United_Kingdom
17078,36,2,293.79,United_Kingdom
17079,78,1,118.80000000000001,United_Kingdom
17080,22,7,896.33,United_Kingdom
17081,25,6,868.04,United_Kingdom
17082,33,6,4116.38,United_Kingdom
17083,109,9,1982.29,United_Kingdom
17084,35,3,5067.47,United_Kingdom
17086,7,6,1771.13,United_Kingdom
17088,28,4,1778.16,United_Kingdom
17089,386,1,128.45,United_Kingdom
17090,4,11,2478.0,United_Kingdom
17091,3,19,7084.3,United_Kingdom
17092,50,11,4862.16,United_Kingdom
17093,593,1,200.6,United_Kingdom
17094,322,2,402.20000000000005,United_Kingdom
17095,23,7,1947.05,United_Kingdom
17096,15,11,3407.54,United_Kingdom
17097,2,9,1269.16,Spain
17098,382,3,442.27,United_Kingdom
17099,533,1,498.77,United_Kingdom
17100,18,2,936.92,United_Kingdom
17101,10,7,2507.05,United_Kingdom
17102,262,1,25.5,United_Kingdom
17104,424,1,435.18,United_Kingdom
17105,159,2,616.58,United_Kingdom
17106,389,1,395.87,United_Kingdom
17109,29,8,1179.22,United_Kingdom
17110,165,3,475.59999999999997,United_Kingdom
17111,47,2,410.62,United_Kingdom
17112,503,1,174.07,United_Kingdom
17113,574,6,1561.57,United_Kingdom
17114,6,8,745.84,United_Kingdom
17115,8,7,1770.2,United_Kingdom
17117,288,1,116.2,United_Kingdom
17118,318,1,157.02,United_Kingdom
17119,3,2,569.11,United_Kingdom
17120,233,1,289.76,United_Kingdom
17121,403,1,286.34000000000003,United_Kingdom
17122,119,4,548.9,United_Kingdom
17123,162,3,752.07,United_Kingdom
17124,185,1,223.01,United_Kingdom
17125,50,1,258.1,United_Kingdom
17126,152,9,1795.19,United_Kingdom
17127,429,5,1155.0300000000002,United_Kingdom
17128,335,1,94.89,United_Kingdom
17129,520,1,31.85,United_Kingdom
17131,5,5,2208.79,United_Kingdom
17132,452,2,1164.0,United_Kingdom
17133,16,12,8419.48,United_Kingdom
17134,107,3,499.4,United_Kingdom
17135,16,10,1786.98,United_Kingdom
17137,416,6,976.32,United_Kingdom
17138,276,7,3174.39,United_Kingdom
17140,247,1,465.32,United_Kingdom
17141,418,4,666.04,United_Kingdom
17142,239,4,1230.35,United_Kingdom
17143,417,2,852.47,United_Kingdom
17144,1,2,950.57,United_Kingdom
17145,513,4,2783.75,United_Kingdom
17146,106,13,4941.7300000000005,United_Kingdom
17147,23,9,2836.01,United_Kingdom
17148,52,1,124.88,United_Kingdom
17149,451,1,143.10000000000002,United_Kingdom
17150,377,6,1365.65,United_Kingdom
17152,195,2,257.4,United_Kingdom
17153,24,1,192.98,United_Kingdom
17154,75,1,291.42,United_Kingdom
17155,18,7,886.15,United_Kingdom
17156,492,1,560.97,United_Kingdom
17157,8,19,4202.06,United_Kingdom
17158,32,5,1931.4,United_Kingdom
17159,22,5,1833.81,United_Kingdom
17161,444,1,761.33,United_Kingdom
17162,29,10,1682.76,United_Kingdom
17163,22,4,598.26,United_Kingdom
17164,33,7,2410.95,United_Kingdom
17165,284,6,1568.92,United_Kingdom
17166,39,2,206.34,United_Kingdom
17167,380,3,737.71,United_Kingdom
17168,499,1,380.7,United_Kingdom
17169,58,3,1004.63,United_Kingdom
17170,374,2,178.68,United_Kingdom
17171,289,2,325.44,United_Kingdom
17172,79,3,892.13,United_Kingdom
17173,5,8,3533.2000000000003,United_Kingdom
17174,218,1,40.4,United_Kingdom
17175,44,4,1428.69,United_Kingdom
17176,202,3,637.62,United_Kingdom
17177,505,1,107.7,United_Kingdom
17179,178,6,1034.16,United_Kingdom
17180,56,11,2106.19,United_Kingdom
17181,57,3,465.37,United_Kingdom
17182,423,1,35.7,United_Kingdom
17183,8,6,2966.91,United_Kingdom
17184,569,2,193.37,United_Kingdom
17185,592,3,138.91,United_Kingdom
17186,47,2,144.0,United_Kingdom
17187,227,2,467.71,United_Kingdom
17188,11,13,4166.04,United_Kingdom
17189,106,5,861.9300000000001,United_Kingdom
17190,59,6,1226.6,United_Kingdom
17191,28,15,4045.93,United_Kingdom
17192,536,1,36.4,United_Kingdom
17193,36,9,2310.04,United_Kingdom
17194,361,2,723.31,United_Kingdom
17196,428,1,327.9,United_Kingdom
17197,30,1,1013.01,United_Kingdom
17198,24,3,873.78,United_Kingdom
17199,582,1,145.12,United_Kingdom
17200,387,4,354.16,United_Kingdom
17201,54,4,1058.88,United_Kingdom
17202,421,1,135.15,United_Kingdom
17203,36,10,5243.41,United_Kingdom
17204,175,9,5257.01,United_Kingdom
17205,54,3,992.75,United_Kingdom
17206,53,1,204.24,United_Kingdom
17208,396,1,109.5,United_Kingdom
17210,393,1,247.32,United_Kingdom
17211,27,13,3456.37,United_Kingdom
17212,253,3,774.91,United_Kingdom
17213,40,13,3987.82,United_Kingdom
17214,60,6,861.72,United_Kingdom
17215,464,1,133.9,United_Kingdom
17216,554,1,46.45,United_Kingdom
17217,234,2,206.3,United_Kingdom
17218,4,18,3983.99,United_Kingdom
17219,32,2,248.29,United_Kingdom
17221,7,5,813.4300000000001,United_Kingdom
17222,65,6,1370.46,United_Kingdom
17223,310,3,721.2,United_Kingdom
17224,501,1,74.76,United_Kingdom
17225,582,1,123.35,United_Kingdom
17226,309,3,886.13,United_Kingdom
17227,19,12,1998.9,United_Kingdom
17228,16,13,2540.47,United_Kingdom
17229,96,2,252.2,United_Kingdom
17230,264,17,7944.03,United_Kingdom
17232,3,2,421.52,United_Kingdom
17233,35,3,537.38,United_Kingdom
17234,183,1,149.89,United_Kingdom
17235,25,8,1329.73,United_Kingdom
17236,13,12,1678.01,United_Kingdom
17237,11,4,918.0600000000001,United_Kingdom
17239,313,4,658.65,United_Kingdom
17240,596,1,130.60000000000002,United_Kingdom
17241,385,12,1982.49,United_Kingdom
17242,108,5,1813.48,United_Kingdom
17244,53,5,1283.93,United_Kingdom
17245,205,2,362.08000000000004,United_Kingdom
17246,547,2,30.07,United_Kingdom
17247,15,1,244.07,United_Kingdom
17248,120,2,474.5,United_Kingdom
17249,429,1,64.28,United_Kingdom
17250,4,2,335.97,United_Kingdom
17251,363,3,613.03,United_Kingdom
17252,186,1,289.48,United_Kingdom
17253,18,1,152.36,United_Kingdom
17254,5,3,438.78999999999996,United_Kingdom
17255,41,4,708.92,United_Kingdom
17256,107,5,497.25,United_Kingdom
17257,437,1,80.15,United_Kingdom
17258,397,2,350.85,United_Kingdom
17259,148,6,1674.93,United_Kingdom
17260,411,1,92.05000000000001,United_Kingdom
17261,510,1,126.3,United_Kingdom
17262,52,9,2530.82,United_Kingdom
17263,208,1,57.54,United_Kingdom
17264,424,1,270.3,United_Kingdom
17265,139,2,511.26,United_Kingdom
17266,2,5,488.43,United_Kingdom
17267,127,1,271.27,United_Kingdom
17268,108,11,1675.69,United_Kingdom
17269,386,1,474.7,United_Kingdom
17270,469,2,356.4,United_Kingdom
17272,42,4,2148.63,United_Kingdom
17273,424,1,141.12,United_Kingdom
17274,35,2,505.53,United_Kingdom
17275,383,1,101.92,United_Kingdom
17276,402,1,472.79,United_Kingdom
17277,228,2,962.25,United_Kingdom
17278,241,2,213.44,United_Kingdom
17279,58,1,105.42999999999999,United_Kingdom
17280,438,1,118.86,United_Kingdom
17281,374,6,797.85,United_Kingdom
17282,130,5,2152.7200000000003,United_Kingdom
17283,379,1,159.36,United_Kingdom
17284,60,7,2385.82,United_Kingdom
17286,22,3,341.07,United_Kingdom
17287,26,20,3753.16,United_Kingdom
17288,9,11,2415.1,United_Kingdom
17289,32,9,1595.65,United_Kingdom
17290,4,8,1044.33,United_Kingdom
17291,308,1,550.8000000000001,United_Kingdom
17292,472,2,236.35,United_Kingdom
17293,8,17,3248.98,United_Kingdom
17295,29,3,554.61,United_Kingdom
17297,17,1,121.7,United_Kingdom
17298,101,5,538.87,United_Kingdom
17299,12,6,900.93,United_Kingdom
17300,391,2,380.64,United_Kingdom
17301,21,2,306.88,United_Kingdom
17302,15,5,1115.03,United_Kingdom
17303,361,1,232.59,United_Kingdom
17304,534,1,105.6,United_Kingdom
17307,395,11,3857.69,United_Kingdom
17308,393,2,4511.76,United_Kingdom
17309,95,2,239.14,United_Kingdom
17310,387,2,1025.1,United_Kingdom
17311,78,6,3535.96,United_Kingdom
17312,139,3,644.3,United_Kingdom
17313,31,1,2151.42,United_Kingdom
17314,25,17,4480.8,United_Kingdom
17316,420,1,115.25,United_Kingdom
17317,46,3,2600.34,United_Kingdom
17320,100,6,2660.98,United_Kingdom
17321,8,6,1574.51,United_Kingdom
